"article_id","model_id","main_crop","country","intervention_recla","intervention_recla_detail_1","intervention_recla_detail_2","intervention_recla_detail_3","intervention_recla_detail_4","y_metric_recla","x_metric_raw","x_metric_recla","x_metric_unit_raw","x_metric_unit_recla","x_data_type","transformation_coefficient","transformation_variance_num","model_analysis_raw","m_model_method","coefficient_type","coefficient","coefficient_num","variance_metric","variance_value","variance_value_num","variance_ci_l","variance_ci_l_num","variance_ci_u","variance_ci_u_num","z_t_value","z_t_value_num","p_value","p_value_num","df_original","n_predictors","n_predictors_num","n_samples","n_samples_num","limitation_of_use_obs","factor_metric","coefficient_variance_type","model_coefficient_variance_type","t_value_pcc","b_logOR","se_logOR","m_region","m_sub_region","Developed_Developing","m_intervention_recla2","m_exact_variance_value","m_random_sample","m_mean_farm_size_ha","m_sampling_unit","m_type_data","m_av_year_assessment","factor_sub_class","x_metric_recla2","pcc_unit","logor_unit","pcc_factor_unit","ES_ID","yi","vi"
895,1,"Corn","USA","crop rotation","two crops",NA,"annual crops","n fixing","diversity adoption (1=yes, 0=no)","Field size","farm size","acres","ha","continuous","0.40468599999999999",0.404686,"multinomial logit model","logit","ME",9e-04,9e-04,"SE","6.9999999999999999E-4",7e-04,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",15,15,539,539,"no limitation","farm size (ha)","ME_SE","logit_ME_SE",1.28571428571429,NA,NA,"Northern America","Northern America","Developed regions","Crop rotation",1,0,"30.423457200000001",0,0,1990,"Physical capital","Farm size","continuous","ha","Farm size (continuous)",1018,0.0561317217646873,0.00189639005148138
927,1,"Corn","USA","crop rotation","two crops",NA,"annual crops","n fixing","diversity adoption (1=yes, 0=no)","College education: Farm operator has some college education","hh education","1= college education, 0= otherwise","1= post-secondary education, 0= otherwise","categorical (binary)","none",NA,"logit regression model","logit","B",0.374,0.374,"SE","0.38",0.38,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",13,13,842,842,"no limitation","hh education (1= post-secondary education, 0= otherwise)","B_SE","logit_B_SE",0.984210526315789,0.374,0.38,"Northern America","Northern America","Developed regions","Crop rotation",1,1,"nd",1,1,1996,"Socio-demographic","Education","1= post-secondary","1= post-secondary","Education (1= post-secondary)",1019,0.0341836904368165,0.00120345514603884
927,1,"Corn","USA","crop rotation","two crops",NA,"annual crops","n fixing","diversity adoption (1=yes, 0=no)","Farming Experience: Number of years the operator has been farming","hh farming experience","years","years","continuous","none",NA,"logit regression model","logit","B",-0.002,-0.002,"SE","0.01",0.01,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",13,13,842,842,"no limitation","hh farming experience (years)","B_SE","logit_B_SE",-0.2,-0.002,0.01,"Northern America","Northern America","Developed regions","Crop rotation",1,1,"nd",1,1,1996,"Technical information","Farming experience","continuous","years","Farming experience (continuous)",1020,-0.00695031258865008,0.00120615607797755
927,1,"Corn","USA","crop rotation","two crops",NA,"annual crops","n fixing","diversity adoption (1=yes, 0=no)","Program participant: The farm operator participated in government programs if he/she received any government payments (1 = yes; 0 = no)","receive incentive for conservation","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"logit regression model","logit","B",0.737,0.737,"SE","0.32",0.32,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",13,13,842,842,"no limitation","receive incentive for conservation (1= yes, 0= no)","B_SE","logit_B_SE",2.303125,0.737,0.32,"Northern America","Northern America","Developed regions","Crop rotation",1,1,"nd",1,1,1996,"Financial capital","Receive support for conservation","1= yes","1= yes","Receive support for conservation (1= yes)",1021,0.0797839761147773,0.00119096447971349
927,1,"Corn","USA","crop rotation","two crops",NA,"annual crops","n fixing","diversity adoption (1=yes, 0=no)","Precipitation: 30 year average annual precipitation in meters","precipitation","meters/year","mm/year","continuous","1000",1000,"logit regression model","logit","B",1.444,1.444,"SE","1.03",1.03,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",13,13,842,842,"no limitation","precipitation (mm/year)","B_SE","logit_B_SE",1.40194174757282,1444,1030,"Northern America","Northern America","Developed regions","Crop rotation",1,1,"nd",1,1,1996,"Biophysical","Precipitation","mm/year","mm/year","Precipitation (mm/year)",1022,0.0486631215793344,0.00120056623533304
927,1,"Corn","USA","crop rotation","two crops",NA,"annual crops","n fixing","diversity adoption (1=yes, 0=no)","Temperature: 30 year average temperature in F","temperature","Fahrenheit","Celsius","continuous","2.9585798816568049E-2",0.029585798816568,"logit regression model","logit","B",0.019,0.019,"SE","0.04",0.04,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",13,13,842,842,"no limitation","temperature (Celsius)","B_SE","logit_B_SE",0.475,0.000562130177514793,0.00118343195266272,"Northern America","Northern America","Developed regions","Crop rotation",1,1,"nd",1,1,1996,"Biophysical","Temperature","Celsius","Celsius","Temperature (Celsius)",1023,0.0165051424901954,0.00120561548221383
927,2,"Corn","USA","embedded seminatural infrastructures","grassed waterways",NA,"grass","control soil erosion","diversity adoption (1=yes, 0=no)","College education: Farm operator has some college education","hh education","1= college education, 0= otherwise","1= post-secondary education, 0= otherwise","categorical (binary)","none",NA,"logit regression model","logit","B",0.088,0.088,"SE","0.23",0.23,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,842,842,"no limitation","hh education (1= post-secondary education, 0= otherwise)","B_SE","logit_B_SE",0.382608695652174,0.088,0.23,"Northern America","Northern America","Developed regions","Embedded seminatural habitats",1,1,"nd",1,1,1996,"Socio-demographic","Education","1= post-secondary","1= post-secondary","Education (1= post-secondary)",1024,0.0132873761388251,0.0012043938824604
927,2,"Corn","USA","embedded seminatural infrastructures","grassed waterways",NA,"grass","control soil erosion","diversity adoption (1=yes, 0=no)","Farming Experience: Number of years the operator has been farming","hh farming experience","years","years","continuous","none",NA,"logit regression model","logit","B",-0.023,-0.023,"SE","0.01",0.01,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",12,12,842,842,"no limitation","hh farming experience (years)","B_SE","logit_B_SE",-2.3,-0.023,0.01,"Northern America","Northern America","Developed regions","Embedded seminatural habitats",1,1,"nd",1,1,1996,"Technical information","Farming experience","continuous","years","Farming experience (continuous)",1025,-0.0796286434171861,0.00118958887112772
927,2,"Corn","USA","embedded seminatural infrastructures","grassed waterways",NA,"grass","control soil erosion","diversity adoption (1=yes, 0=no)","Program participant: The farm operator participated in government programs if he/she received any government payments (1 = yes; 0 = no)","receive incentive for conservation","1= government support, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"logit regression model","logit","B",-0.253,-0.253,"SE","0.55000000000000004",0.55,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,842,842,"no limitation","receive incentive for conservation (1= yes, 0= no)","B_SE","logit_B_SE",-0.46,-0.253,0.55,"Northern America","Northern America","Developed regions","Embedded seminatural habitats",1,1,"nd",1,1,1996,"Financial capital","Receive support for conservation","1= yes","1= yes","Receive support for conservation (1= yes)",1026,-0.0159744217840608,0.00120420445881357
927,2,"Corn","USA","embedded seminatural infrastructures","grassed waterways",NA,"grass","control soil erosion","diversity adoption (1=yes, 0=no)","Precipitation: 30 year average annual precipitation in meters","precipitation","meters/year","mm/year","continuous","1000",1000,"logit regression model","logit","B",2.185,2.185,"SE","0.9",0.9,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,842,842,"no limitation","precipitation (mm/year)","B_SE","logit_B_SE",2.42777777777778,2185,900,"Northern America","Northern America","Developed regions","Embedded seminatural habitats",1,1,"nd",1,1,1996,"Biophysical","Precipitation","mm/year","mm/year","Precipitation (mm/year)",1027,0.0840220424887376,0.00118786799056301
927,2,"Corn","USA","embedded seminatural infrastructures","grassed waterways",NA,"grass","control soil erosion","diversity adoption (1=yes, 0=no)","Temperature: 30 year average temperature in F","temperature","Fahrenheit","Celsius","continuous","2.9585798816568049E-2",0.029585798816568,"logit regression model","logit","B",-1.147,-1.147,"SE","0.04",0.04,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",12,12,842,842,"no limitation","temperature (Celsius)","B_SE","logit_B_SE",-28.675,-0.0339349112426036,0.00118343195266272,"Northern America","Northern America","Developed regions","Embedded seminatural habitats",1,1,"nd",1,1,1996,"Biophysical","Temperature","Celsius","Celsius","Temperature (Celsius)",1028,-0.705661253067045,0.000303670321065087
927,3,"Corn","USA","intercropping","strip cropping",NA,NA,"control soil erosion, and runoff","diversity adoption (1=yes, 0=no)","College education: Farm operator has some college education","hh education","1= college education, 0= otherwise","1= post-secondary education, 0= otherwise","categorical (binary)","none",NA,"logit regression model","logit","B",-0.888,-0.888,"SE","0.44",0.44,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",12,12,842,842,"no limitation","hh education (1= post-secondary education, 0= otherwise)","B_SE","logit_B_SE",-2.01818181818182,-0.888,0.44,"Northern America","Northern America","Developed regions","Intercropping",1,1,"nd",1,1,1996,"Socio-demographic","Education","1= post-secondary","1= post-secondary","Education (1= post-secondary)",1029,-0.0699227893254311,0.00119306688109397
927,3,"Corn","USA","intercropping","strip cropping",NA,NA,"control soil erosion, and runoff","diversity adoption (1=yes, 0=no)","Farming Experience: Number of years the operator has been farming","hh farming experience","years","years","continuous","none",NA,"logit regression model","logit","B",0.005,0.005,"SE","0.01",0.01,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,842,842,"no limitation","hh farming experience (years)","B_SE","logit_B_SE",0.5,0.005,0.01,"Northern America","Northern America","Developed regions","Intercropping",1,1,"nd",1,1,1996,"Technical information","Farming experience","continuous","years","Farming experience (continuous)",1030,0.017363099909535,0.00120409293543565
927,3,"Corn","USA","intercropping","strip cropping",NA,NA,"control soil erosion, and runoff","diversity adoption (1=yes, 0=no)","Program participant: The farm operator participated in government programs if he/she received any government payments (1 = yes; 0 = no)","receive incentive for conservation","1= government support, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"logit regression model","logit","B",-0.346,-0.346,"SE","0.37",0.37,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,842,842,"no limitation","receive incentive for conservation (1= yes, 0= no)","B_SE","logit_B_SE",-0.935135135135135,-0.346,0.37,"Northern America","Northern America","Developed regions","Intercropping",1,1,"nd",1,1,1996,"Financial capital","Receive support for conservation","1= yes","1= yes","Receive support for conservation (1= yes)",1031,-0.0324614690906839,0.00120228146558029
927,3,"Corn","USA","intercropping","strip cropping",NA,NA,"control soil erosion, and runoff","diversity adoption (1=yes, 0=no)","Precipitation: 30 year average annual precipitation in meters","precipitation","meters/year","mm/year","continuous","1000",1000,"logit regression model","logit","B",5.321,5.321,"SE","3.69",3.69,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",12,12,842,842,"no limitation","precipitation (mm/year)","B_SE","logit_B_SE",1.4420054200542,5321,3690,"Northern America","Northern America","Developed regions","Intercropping",1,1,"nd",1,1,1996,"Biophysical","Precipitation","mm/year","mm/year","Precipitation (mm/year)",1032,0.050020224812226,0.00119879784860001
927,3,"Corn","USA","intercropping","strip cropping",NA,NA,"control soil erosion, and runoff","diversity adoption (1=yes, 0=no)","Temperature: 30 year average temperature in F","temperature","Fahrenheit","Celsius","continuous","2.9585798816568049E-2",0.029585798816568,"logit regression model","logit","B",-0.269,-0.269,"SE","0.1",0.1,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",12,12,842,842,"no limitation","temperature (Celsius)","B_SE","logit_B_SE",-2.69,-0.00795857988165681,0.00295857988165681,"Northern America","Northern America","Developed regions","Intercropping",1,1,"nd",1,1,1996,"Biophysical","Temperature","Celsius","Celsius","Temperature (Celsius)",1033,-0.0930224607891724,0.00118405845912122
940,1,"Rubber","China","agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","Hhage","hh age","years","years","continuous","none",NA,"multinomial logit model","logit","B",0.002,0.002,"SE","1E-3",0.001,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",15,15,612,612,"no limitation","hh age (years)","B_SE","logit_B_SE",2,0.002,0.001,"Asia","Eastern Asia","Developing regions","Agroforestry",1,1,"0.70466666666666666",1,1,2013,"Socio-demographic","Age","continuous","years","Age (continuous)",1034,0.0816496580927726,0.00165278243067188
940,1,"Rubber","China","agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","Hhedu","hh education","1 = Can read and write Chinese character, 0 = Can’t","1= literate, 0= otherwise","categorical (binary)","none",NA,"multinomial logit model","logit","B",0.123,0.123,"SE","0.22900000000000001",0.229,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",15,15,612,612,"no limitation","hh education (1= literate, 0= otherwise)","B_SE","logit_B_SE",0.537117903930131,0.123,0.229,"Asia","Eastern Asia","Developing regions","Agroforestry",1,1,"0.70466666666666666",1,1,2013,"Socio-demographic","Education","1= literate","1= literate","Education (1= literate)",1035,0.0219958836554157,0.0016734214343135
940,1,"Rubber","China","agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","Labour","farm labour force (non-hired)","number of people","number of people","continuous","none",NA,"multinomial logit model","logit","B",0.275,0.275,"SE","0.09",0.09,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",15,15,612,612,"no limitation","farm labour force (non-hired) (number of people)","B_SE","logit_B_SE",3.05555555555556,0.275,0.09,"Asia","Eastern Asia","Developing regions","Agroforestry",1,1,"0.70466666666666666",1,1,2013,"Social capital","Non-hired labour","continuous","number of people","Non-hired labour (continuous)",1036,0.124191474238797,0.00162377025208059
940,1,"Rubber","China","agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","Off-farm","access to off-farm income","1= yes, 0= otherwise","1= yes, 0= no","categorical (binary)","none",NA,"multinomial logit model","logit","B",-0.853,-0.853,"SE","0.42599999999999999",0.426,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",15,15,612,612,"no limitation","access to off-farm income (1= yes, 0= no)","B_SE","logit_B_SE",-2.00234741784038,-0.853,0.426,"Asia","Eastern Asia","Developing regions","Agroforestry",1,1,"0.70466666666666666",1,1,2013,"Financial capital","Access to non-farm income","1= yes","1= yes","Access to non-farm income (1= yes)",1037,-0.0817448510208694,0.00165273067124994
940,1,"Rubber","China","agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","Livestock","livestock owned","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"multinomial logit model","logit","B",0.475,0.475,"SE","0.251",0.251,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",15,15,612,612,"no limitation","livestock owned (1= yes, 0= no)","B_SE","logit_B_SE",1.89243027888446,0.475,0.251,"Asia","Eastern Asia","Developing regions","Agroforestry",1,1,"0.70466666666666666",1,1,2013,"Physical capital","Livestock owned","1= yes","1= yes","Livestock owned (1= yes)",1038,0.0772851138802702,0.00165509162301601
940,1,"Rubber","China","agroforestry","alley cropping",NA,"exotic trees",NA,"diversity adoption (1=yes, 0=no)","Number of rubber land plots","number of agricultural plots","number of plots","number of plots","continuous","none",NA,"multinomial logit model","logit","B",-0.024,-0.024,"SE","4.4999999999999998E-2",0.045,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",15,15,612,612,"no limitation","number of agricultural plots (number of plots)","B_SE","logit_B_SE",-0.533333333333333,-0.024,0.045,"Asia","Eastern Asia","Developing regions","Agroforestry",1,1,"0.70466666666666666",1,1,2013,"Physical capital","Number of plots","number","number","Number of plots (number)",1039,-0.0218409733035073,0.0016734441730756
941,1,"Rice, wheat","India","crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","Male headed HH","hh gender","1= male, 0= female","1= male, 0= female","categorical (binary)","none",NA,"multivariate probit model","probit","B",-0.421,-0.421,"SE","0.17599999999999999",0.176,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",28,28,1926,1926,"no limitation","hh gender (1= male, 0= female)","B_SE","probit_B_SE",-2.39204545454545,-0.6736,0.2816,"Asia","Southern Asia","Developing regions","Combined systems",1,1,"0.51",1,1,2013,"Socio-demographic","Gender","1= male","1= male","Gender (1= male)",1040,-0.0548380207688242,0.000523706336279984
941,1,"Rice, wheat","India","crop rotation and intercropping",NA,NA,NA,"n fixing","diversity adoption (1=yes, 0=no)","age of HH head","hh age","years","years","continuous","none",NA,"multivariate probit model","probit","B",-0.013,-0.013,"SE","6.0000000000000001E-3",0.006,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",28,28,1926,1926,"no limitation","hh age (years)","B_SE","probit_B_SE",-2.16666666666667,-0.0208,0.0096,"Asia","Southern Asia","Developing regions","Combined systems",1,1,"0.51",1,1,2013,"Socio-demographic","Age","continuous","years","Age (continuous)",1041,-0.0496845925964303,0.00052427237950438
